dt, x, y,
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.18E+08,4.73E+08, 
5.47E+07,6.19E+08,4.73E+08, 
5.47E+07,6.19E+08,4.73E+08, 
5.47E+07,6.19E+08,4.73E+08, 
5.47E+07,6.19E+08,4.73E+08, 
5.47E+07,6.19E+08,4.73E+08, 
5.47E+07,6.19E+08,4.73E+08, 
5.47E+07,6.19E+08,4.73E+08, 
5.48E+07,6.19E+08,4.73E+08, 
5.48E+07,6.19E+08,4.73E+08, 
5.48E+07,6.19E+08,4.73E+08, 
5.48E+07,6.19E+08,4.73E+08, 
5.48E+07,6.19E+08,4.73E+08, 
5.48E+07,6.19E+08,4.73E+08, 
5.48E+07,6.19E+08,4.73E+08, 
5.48E+07,6.19E+08,4.73E+08, 
5.48E+07,6.19E+08,4.73E+08, 
5.48E+07,6.19E+08,4.73E+08, 
5.48E+07,6.19E+08,4.73E+08, 
5.48E+07,6.19E+08,4.73E+08, 
5.48E+07,6.19E+08,4.73E+08, 
5.48E+07,6.19E+08,4.73E+08, 
5.48E+07,6.19E+08,4.73E+08, 
5.48E+07,6.19E+08,4.73E+08, 
5.48E+07,6.19E+08,4.73E+08, 
5.48E+07,6.19E+08,4.73E+08, 
5.48E+07,6.19E+08,4.73E+08, 
5.48E+07,6.19E+08,4.73E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.48E+07,6.19E+08,4.72E+08, 
5.49E+07,6.19E+08,4.72E+08, 
5.49E+07,6.19E+08,4.72E+08, 
5.49E+07,6.19E+08,4.72E+08, 
5.49E+07,6.19E+08,4.72E+08, 
5.49E+07,6.19E+08,4.72E+08, 
5.49E+07,6.19E+08,4.72E+08, 
5.49E+07,6.19E+08,4.72E+08, 
5.49E+07,6.19E+08,4.72E+08, 
5.49E+07,6.19E+08,4.72E+08, 
5.49E+07,6.19E+08,4.72E+08, 
5.49E+07,6.19E+08,4.72E+08, 
5.49E+07,6.19E+08,4.72E+08, 
5.49E+07,6.19E+08,4.72E+08, 
5.49E+07,6.19E+08,4.72E+08, 
5.49E+07,6.19E+08,4.72E+08, 
5.49E+07,6.19E+08,4.72E+08, 
5.49E+07,6.19E+08,4.71E+08, 
5.49E+07,6.19E+08,4.71E+08, 
5.49E+07,6.19E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.49E+07,6.20E+08,4.71E+08, 
5.50E+07,6.20E+08,4.71E+08, 
5.50E+07,6.20E+08,4.71E+08, 
5.50E+07,6.20E+08,4.71E+08, 
5.50E+07,6.20E+08,4.71E+08, 
5.50E+07,6.20E+08,4.71E+08, 
5.50E+07,6.20E+08,4.71E+08, 
5.50E+07,6.20E+08,4.71E+08, 
5.50E+07,6.20E+08,4.71E+08, 
5.50E+07,6.20E+08,4.71E+08, 
5.50E+07,6.20E+08,4.71E+08, 
5.50E+07,6.20E+08,4.71E+08, 
5.50E+07,6.20E+08,4.71E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.20E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.50E+07,6.21E+08,4.70E+08, 
5.51E+07,6.21E+08,4.70E+08, 
5.51E+07,6.21E+08,4.70E+08, 
5.51E+07,6.21E+08,4.70E+08, 
5.51E+07,6.21E+08,4.70E+08, 
5.51E+07,6.21E+08,4.70E+08, 
5.51E+07,6.21E+08,4.70E+08, 
5.51E+07,6.21E+08,4.70E+08, 
5.51E+07,6.21E+08,4.70E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.21E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.51E+07,6.22E+08,4.69E+08, 
5.52E+07,6.22E+08,4.69E+08, 
5.52E+07,6.22E+08,4.69E+08, 
5.52E+07,6.22E+08,4.69E+08, 
5.52E+07,6.22E+08,4.69E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.52E+07,6.22E+08,4.68E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
5.53E+07,6.23E+08,4.67E+08, 
