dt, x, y
326000, 3.13742e+06, 1.433e+09, 
327000, 3.14704e+06, 1.433e+09, 
328000, 3.15666e+06, 1.433e+09, 
329000, 3.16629e+06, 1.433e+09, 
330000, 3.17591e+06, 1.433e+09, 
331000, 3.18554e+06, 1.433e+09, 
332000, 3.19516e+06, 1.433e+09, 
333000, 3.20478e+06, 1.433e+09, 
334000, 3.21441e+06, 1.433e+09, 
335000, 3.22403e+06, 1.433e+09, 
336000, 3.23366e+06, 1.433e+09, 
337000, 3.24328e+06, 1.433e+09, 
338000, 3.2529e+06, 1.433e+09, 
339000, 3.26253e+06, 1.433e+09, 
340000, 3.27215e+06, 1.433e+09, 
341000, 3.28178e+06, 1.433e+09, 
342000, 3.2914e+06, 1.433e+09, 
343000, 3.30102e+06, 1.433e+09, 
344000, 3.31065e+06, 1.433e+09, 
345000, 3.32027e+06, 1.433e+09, 
346000, 3.3299e+06, 1.433e+09, 
347000, 3.33952e+06, 1.433e+09, 
348000, 3.34914e+06, 1.433e+09, 
349000, 3.35877e+06, 1.433e+09, 
350000, 3.36839e+06, 1.433e+09, 
351000, 3.37801e+06, 1.433e+09, 
352000, 3.38764e+06, 1.433e+09, 
353000, 3.39726e+06, 1.433e+09, 
354000, 3.40689e+06, 1.433e+09, 
355000, 3.41651e+06, 1.433e+09, 
356000, 3.42613e+06, 1.433e+09, 
357000, 3.43576e+06, 1.433e+09, 
358000, 3.44538e+06, 1.433e+09, 
359000, 3.45501e+06, 1.433e+09, 
360000, 3.46463e+06, 1.433e+09, 
361000, 3.47425e+06, 1.433e+09, 
362000, 3.48388e+06, 1.433e+09, 
363000, 3.4935e+06, 1.433e+09, 
364000, 3.50313e+06, 1.433e+09, 
365000, 3.51275e+06, 1.433e+09, 
366000, 3.52237e+06, 1.433e+09, 
367000, 3.532e+06, 1.433e+09, 
368000, 3.54162e+06, 1.433e+09, 
369000, 3.55125e+06, 1.433e+09, 
370000, 3.56087e+06, 1.433e+09, 
371000, 3.57049e+06, 1.433e+09, 
372000, 3.58012e+06, 1.433e+09, 
373000, 3.58974e+06, 1.433e+09, 
374000, 3.59937e+06, 1.433e+09, 
375000, 3.60899e+06, 1.433e+09, 
376000, 3.61861e+06, 1.433e+09, 
377000, 3.62824e+06, 1.433e+09, 
378000, 3.63786e+06, 1.433e+09, 
379000, 3.64749e+06, 1.433e+09, 
380000, 3.65711e+06, 1.433e+09, 
381000, 3.66673e+06, 1.433e+09, 
382000, 3.67636e+06, 1.433e+09, 
383000, 3.68598e+06, 1.433e+09, 
384000, 3.69561e+06, 1.433e+09, 
385000, 3.70523e+06, 1.433e+09, 
386000, 3.71485e+06, 1.433e+09, 
